object,id,name,lang,released_at,uri,scryfall_uri,layout,highres_image,image_status,image_uris,mana_cost,cmc,type_line,oracle_text,colors,color_identity,keywords,legalities,games,reserved,game_changer,finishes,oversized,set_id,digital,rarity,card_back_id,artist_ids,booster,story_spotlight,edhrec_rank,penny_rank,preview,power,toughness,all_parts,promo_types,frame_effects,produced_mana
card,f77049a6-0f22-415b-bc89-20bcb32accf6,Barkform Harvester,en,2024-08-02,https://api.scryfall.com/cards/f77049a6-0f22-415b-bc89-20bcb32accf6,https://scryfall.com/card/blb/243/barkform-harvester?utm_source=api,normal,True,highres_scan,"{'small': 'https://cards.scryfall.io/small/front/f/7/f77049a6-0f22-415b-bc89-20bcb32accf6.jpg?1721427262', 'normal': 'https://cards.scryfall.io/normal/front/f/7/f77049a6-0f22-415b-bc89-20bcb32accf6.jpg?1721427262', 'large': 'https://cards.scryfall.io/large/front/f/7/f77049a6-0f22-415b-bc89-20bcb32accf6.jpg?1721427262', 'png': 'https://cards.scryfall.io/png/front/f/7/f77049a6-0f22-415b-bc89-20bcb32accf6.png?1721427262', 'art_crop': 'https://cards.scryfall.io/art_crop/front/f/7/f77049a6-0f22-415b-bc89-20bcb32accf6.jpg?1721427262', 'border_crop': 'https://cards.scryfall.io/border_crop/front/f/7/f77049a6-0f22-415b-bc89-20bcb32accf6.jpg?1721427262'}",{3},3.0,Artifact Creature — Shapeshifter,"Changeling (This card is every creature type.)
Reach
{2}: Put target card from your graveyard on the bottom of your library.",[],[],"['Reach', 'Changeling']","{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,False,"['nonfoil', 'foil']",False,a2f58272-bba6-439d-871e-7a46686ac018,False,common,0aeebaf5-8c7d-4636-9e82-8c27447861f7,['810677e5-a502-4c03-b726-78cd808a75d4'],True,False,6099.0,9142.0,"{'source': 'Wizards of the Coast', 'source_uri': '', 'previewed_at': '2024-07-11'}",2,3,,,,
card,582637a9-6aa0-4824-bed7-d5fc91bda35e,Bark-Knuckle Boxer,en,2024-08-02,https://api.scryfall.com/cards/582637a9-6aa0-4824-bed7-d5fc91bda35e,https://scryfall.com/card/blb/164/bark-knuckle-boxer?utm_source=api,normal,True,highres_scan,"{'small': 'https://cards.scryfall.io/small/front/5/8/582637a9-6aa0-4824-bed7-d5fc91bda35e.jpg?1721426764', 'normal': 'https://cards.scryfall.io/normal/front/5/8/582637a9-6aa0-4824-bed7-d5fc91bda35e.jpg?1721426764', 'large': 'https://cards.scryfall.io/large/front/5/8/582637a9-6aa0-4824-bed7-d5fc91bda35e.jpg?1721426764', 'png': 'https://cards.scryfall.io/png/front/5/8/582637a9-6aa0-4824-bed7-d5fc91bda35e.png?1721426764', 'art_crop': 'https://cards.scryfall.io/art_crop/front/5/8/582637a9-6aa0-4824-bed7-d5fc91bda35e.jpg?1721426764', 'border_crop': 'https://cards.scryfall.io/border_crop/front/5/8/582637a9-6aa0-4824-bed7-d5fc91bda35e.jpg?1721426764'}",{1}{G},2.0,Creature — Raccoon Berserker,"Whenever you expend 4, this creature gains indestructible until end of turn. (You expend 4 as you spend your fourth total mana to cast spells during a turn.)",['G'],['G'],[],"{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,False,"['nonfoil', 'foil']",False,a2f58272-bba6-439d-871e-7a46686ac018,False,uncommon,0aeebaf5-8c7d-4636-9e82-8c27447861f7,['66082c3b-a623-4d34-be51-2475214b85d3'],True,False,13682.0,,"{'source': 'Limited Resources', 'source_uri': 'https://twitter.com/Marshall_LR/status/1811570808604807458', 'previewed_at': '2024-07-11'}",3,2,,,,
card,00e93be2-e06b-4774-8ba5-ccf82a6da1d8,"Baylen, the Haymaker",en,2024-08-02,https://api.scryfall.com/cards/00e93be2-e06b-4774-8ba5-ccf82a6da1d8,https://scryfall.com/card/blb/205/baylen-the-haymaker?utm_source=api,normal,True,highres_scan,"{'small': 'https://cards.scryfall.io/small/front/0/0/00e93be2-e06b-4774-8ba5-ccf82a6da1d8.jpg?1721427006', 'normal': 'https://cards.scryfall.io/normal/front/0/0/00e93be2-e06b-4774-8ba5-ccf82a6da1d8.jpg?1721427006', 'large': 'https://cards.scryfall.io/large/front/0/0/00e93be2-e06b-4774-8ba5-ccf82a6da1d8.jpg?1721427006', 'png': 'https://cards.scryfall.io/png/front/0/0/00e93be2-e06b-4774-8ba5-ccf82a6da1d8.png?1721427006', 'art_crop': 'https://cards.scryfall.io/art_crop/front/0/0/00e93be2-e06b-4774-8ba5-ccf82a6da1d8.jpg?1721427006', 'border_crop': 'https://cards.scryfall.io/border_crop/front/0/0/00e93be2-e06b-4774-8ba5-ccf82a6da1d8.jpg?1721427006'}",{R}{G}{W},3.0,Legendary Creature — Rabbit Warrior,"Tap two untapped tokens you control: Add one mana of any color.
Tap three untapped tokens you control: Draw a card.
Tap four untapped tokens you control: Put three +1/+1 counters on Baylen. It gains trample until end of turn.","['G', 'R', 'W']","['G', 'R', 'W']",[],"{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,False,"['nonfoil', 'foil']",False,a2f58272-bba6-439d-871e-7a46686ac018,False,rare,0aeebaf5-8c7d-4636-9e82-8c27447861f7,['89cc9475-dda2-4d13-bf88-54b92867a25c'],True,False,3555.0,9639.0,"{'source': 'NGA', 'source_uri': 'https://nga.178.com/read.php?tid=40860745&rand=34', 'previewed_at': '2024-07-12'}",4,3,,,['legendary'],"['B', 'G', 'R', 'U', 'W']"
card,ca2215dd-6300-49cf-b9b2-3a840b786c31,Bellowing Crier,en,2024-08-02,https://api.scryfall.com/cards/ca2215dd-6300-49cf-b9b2-3a840b786c31,https://scryfall.com/card/blb/42/bellowing-crier?utm_source=api,normal,True,highres_scan,"{'small': 'https://cards.scryfall.io/small/front/c/a/ca2215dd-6300-49cf-b9b2-3a840b786c31.jpg?1721426026', 'normal': 'https://cards.scryfall.io/normal/front/c/a/ca2215dd-6300-49cf-b9b2-3a840b786c31.jpg?1721426026', 'large': 'https://cards.scryfall.io/large/front/c/a/ca2215dd-6300-49cf-b9b2-3a840b786c31.jpg?1721426026', 'png': 'https://cards.scryfall.io/png/front/c/a/ca2215dd-6300-49cf-b9b2-3a840b786c31.png?1721426026', 'art_crop': 'https://cards.scryfall.io/art_crop/front/c/a/ca2215dd-6300-49cf-b9b2-3a840b786c31.jpg?1721426026', 'border_crop': 'https://cards.scryfall.io/border_crop/front/c/a/ca2215dd-6300-49cf-b9b2-3a840b786c31.jpg?1721426026'}",{1}{U},2.0,Creature — Frog Advisor,"When this creature enters, draw a card, then discard a card.",['U'],['U'],[],"{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,False,"['nonfoil', 'foil']",False,a2f58272-bba6-439d-871e-7a46686ac018,False,common,0aeebaf5-8c7d-4636-9e82-8c27447861f7,['9b465bde-3656-4495-ace4-af4ce29999ed'],True,False,9674.0,,"{'source': 'Wizards of the Coast', 'source_uri': '', 'previewed_at': '2024-07-16'}",2,1,,,,
card,fc310a26-b6a0-4e42-98ab-bdfd7b06cb63,"Beza, the Bounding Spring",en,2024-08-02,https://api.scryfall.com/cards/fc310a26-b6a0-4e42-98ab-bdfd7b06cb63,https://scryfall.com/card/blb/2/beza-the-bounding-spring?utm_source=api,normal,True,highres_scan,"{'small': 'https://cards.scryfall.io/small/front/f/c/fc310a26-b6a0-4e42-98ab-bdfd7b06cb63.jpg?1721425768', 'normal': 'https://cards.scryfall.io/normal/front/f/c/fc310a26-b6a0-4e42-98ab-bdfd7b06cb63.jpg?1721425768', 'large': 'https://cards.scryfall.io/large/front/f/c/fc310a26-b6a0-4e42-98ab-bdfd7b06cb63.jpg?1721425768', 'png': 'https://cards.scryfall.io/png/front/f/c/fc310a26-b6a0-4e42-98ab-bdfd7b06cb63.png?1721425768', 'art_crop': 'https://cards.scryfall.io/art_crop/front/f/c/fc310a26-b6a0-4e42-98ab-bdfd7b06cb63.jpg?1721425768', 'border_crop': 'https://cards.scryfall.io/border_crop/front/f/c/fc310a26-b6a0-4e42-98ab-bdfd7b06cb63.jpg?1721425768'}",{2}{W}{W},4.0,Legendary Creature — Elemental Elk,"When Beza enters, create a Treasure token if an opponent controls more lands than you. You gain 4 life if an opponent has more life than you. Create two 1/1 blue Fish creature tokens if an opponent controls more creatures than you. Draw a card if an opponent has more cards in hand than you.",['W'],['W'],['Treasure'],"{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,False,"['nonfoil', 'foil']",False,a2f58272-bba6-439d-871e-7a46686ac018,False,mythic,0aeebaf5-8c7d-4636-9e82-8c27447861f7,['9f549ccf-d237-47c5-ab39-1b2bbbb164fc'],True,False,5873.0,,"{'source': 'Wizards of the Coast', 'source_uri': 'https://magic.wizards.com/en/products/bloomburrow/card-image-gallery', 'previewed_at': '2024-07-09'}",4,5,"[{'object': 'related_card', 'id': '0fc98b72-d268-4ce5-93b4-57c812a24eff', 'component': 'combo_piece', 'name': 'Beza, the Bounding Spring', 'type_line': 'Legendary Creature — Elemental Elk', 'uri': 'https://api.scryfall.com/cards/0fc98b72-d268-4ce5-93b4-57c812a24eff'}, {'object': 'related_card', 'id': 'ff0357fb-d90c-49c7-b16a-8b52ac686c3b', 'component': 'token', 'name': 'Treasure', 'type_line': 'Token Artifact — Treasure', 'uri': 'https://api.scryfall.com/cards/ff0357fb-d90c-49c7-b16a-8b52ac686c3b'}, {'object': 'related_card', 'id': 'de0d6700-49f0-4233-97ba-cef7821c30ed', 'component': 'token', 'name': 'Fish', 'type_line': 'Token Creature — Fish', 'uri': 'https://api.scryfall.com/cards/de0d6700-49f0-4233-97ba-cef7821c30ed'}]",,['legendary'],
card,4bb318fa-481d-40a7-978e-f01b49101ae0,Blacksmith's Talent,en,2024-08-02,https://api.scryfall.com/cards/4bb318fa-481d-40a7-978e-f01b49101ae0,https://scryfall.com/card/blb/125/blacksmiths-talent?utm_source=api,class,True,highres_scan,"{'small': 'https://cards.scryfall.io/small/front/4/b/4bb318fa-481d-40a7-978e-f01b49101ae0.jpg?1739659737', 'normal': 'https://cards.scryfall.io/normal/front/4/b/4bb318fa-481d-40a7-978e-f01b49101ae0.jpg?1739659737', 'large': 'https://cards.scryfall.io/large/front/4/b/4bb318fa-481d-40a7-978e-f01b49101ae0.jpg?1739659737', 'png': 'https://cards.scryfall.io/png/front/4/b/4bb318fa-481d-40a7-978e-f01b49101ae0.png?1739659737', 'art_crop': 'https://cards.scryfall.io/art_crop/front/4/b/4bb318fa-481d-40a7-978e-f01b49101ae0.jpg?1739659737', 'border_crop': 'https://cards.scryfall.io/border_crop/front/4/b/4bb318fa-481d-40a7-978e-f01b49101ae0.jpg?1739659737'}",{R},1.0,Enchantment — Class,"(Gain the next level as a sorcery to add its ability.)
When this Class enters, create a colorless Equipment artifact token named Sword with ""Equipped creature gets +1/+1"" and equip {2}.
{2}{R}: Level 2
At the beginning of combat on your turn, attach target Equipment you control to up to one target creature you control.
{3}{R}: Level 3
During your turn, equipped creatures you control have double strike and haste.",['R'],['R'],[],"{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,False,"['nonfoil', 'foil']",False,a2f58272-bba6-439d-871e-7a46686ac018,False,uncommon,0aeebaf5-8c7d-4636-9e82-8c27447861f7,['31b01a73-d14f-4f9e-a5dc-9cee3b036124'],True,False,5203.0,3682.0,"{'source': 'yystv', 'source_uri': 'https://www.yystv.cn/n/1004017', 'previewed_at': '2024-07-15'}",,,"[{'object': 'related_card', 'id': 'bb1e78e6-a9e7-48a4-9231-61fb331c5837', 'component': 'token', 'name': 'Sword', 'type_line': 'Token Artifact — Equipment', 'uri': 'https://api.scryfall.com/cards/bb1e78e6-a9e7-48a4-9231-61fb331c5837'}, {'object': 'related_card', 'id': '4bb318fa-481d-40a7-978e-f01b49101ae0', 'component': 'combo_piece', 'name': ""Blacksmith's Talent"", 'type_line': 'Enchantment — Class', 'uri': 'https://api.scryfall.com/cards/4bb318fa-481d-40a7-978e-f01b49101ae0'}]",,,
card,0cd92a83-cec3-4085-a929-3f204e3e0140,Blooming Blast,en,2024-08-02,https://api.scryfall.com/cards/0cd92a83-cec3-4085-a929-3f204e3e0140,https://scryfall.com/card/blb/126/blooming-blast?utm_source=api,normal,True,highres_scan,"{'small': 'https://cards.scryfall.io/small/front/0/c/0cd92a83-cec3-4085-a929-3f204e3e0140.jpg?1721426579', 'normal': 'https://cards.scryfall.io/normal/front/0/c/0cd92a83-cec3-4085-a929-3f204e3e0140.jpg?1721426579', 'large': 'https://cards.scryfall.io/large/front/0/c/0cd92a83-cec3-4085-a929-3f204e3e0140.jpg?1721426579', 'png': 'https://cards.scryfall.io/png/front/0/c/0cd92a83-cec3-4085-a929-3f204e3e0140.png?1721426579', 'art_crop': 'https://cards.scryfall.io/art_crop/front/0/c/0cd92a83-cec3-4085-a929-3f204e3e0140.jpg?1721426579', 'border_crop': 'https://cards.scryfall.io/border_crop/front/0/c/0cd92a83-cec3-4085-a929-3f204e3e0140.jpg?1721426579'}",{1}{R},2.0,Instant,"Gift a Treasure (You may promise an opponent a gift as you cast this spell. If you do, they create a Treasure token before its other effects. It's an artifact with ""{T}, Sacrifice this token: Add one mana of any color."")
Blooming Blast deals 2 damage to target creature. If the gift was promised, Blooming Blast also deals 3 damage to that creature's controller.",['R'],['R'],"['Gift', 'Treasure']","{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,False,"['nonfoil', 'foil']",False,a2f58272-bba6-439d-871e-7a46686ac018,False,uncommon,0aeebaf5-8c7d-4636-9e82-8c27447861f7,['982d9460-f9b9-42f6-8a25-47afa7df22e9'],True,False,14879.0,992.0,"{'source': 'Rapsolo', 'source_uri': 'https://twitter.com/RapsoloM/status/1813274426122600899', 'previewed_at': '2024-07-16'}",,,"[{'object': 'related_card', 'id': '0cd92a83-cec3-4085-a929-3f204e3e0140', 'component': 'combo_piece', 'name': 'Blooming Blast', 'type_line': 'Instant', 'uri': 'https://api.scryfall.com/cards/0cd92a83-cec3-4085-a929-3f204e3e0140'}, {'object': 'related_card', 'id': 'ff0357fb-d90c-49c7-b16a-8b52ac686c3b', 'component': 'token', 'name': 'Treasure', 'type_line': 'Token Artifact — Treasure', 'uri': 'https://api.scryfall.com/cards/ff0357fb-d90c-49c7-b16a-8b52ac686c3b'}]",,,"['B', 'G', 'R', 'U', 'W']"
card,ecfa2cc9-e427-4104-bad7-b0294e392b1f,Blossoming Sands,en,2024-08-02,https://api.scryfall.com/cards/ecfa2cc9-e427-4104-bad7-b0294e392b1f,https://scryfall.com/card/blb/396/blossoming-sands?utm_source=api,normal,True,highres_scan,"{'small': 'https://cards.scryfall.io/small/front/e/c/ecfa2cc9-e427-4104-bad7-b0294e392b1f.jpg?1721428122', 'normal': 'https://cards.scryfall.io/normal/front/e/c/ecfa2cc9-e427-4104-bad7-b0294e392b1f.jpg?1721428122', 'large': 'https://cards.scryfall.io/large/front/e/c/ecfa2cc9-e427-4104-bad7-b0294e392b1f.jpg?1721428122', 'png': 'https://cards.scryfall.io/png/front/e/c/ecfa2cc9-e427-4104-bad7-b0294e392b1f.png?1721428122', 'art_crop': 'https://cards.scryfall.io/art_crop/front/e/c/ecfa2cc9-e427-4104-bad7-b0294e392b1f.jpg?1721428122', 'border_crop': 'https://cards.scryfall.io/border_crop/front/e/c/ecfa2cc9-e427-4104-bad7-b0294e392b1f.jpg?1721428122'}",,0.0,Land,"This land enters tapped.
When this land enters, you gain 1 life.
{T}: Add {G} or {W}.",[],"['G', 'W']",[],"{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,False,['nonfoil'],False,a2f58272-bba6-439d-871e-7a46686ac018,False,common,0aeebaf5-8c7d-4636-9e82-8c27447861f7,['f89f4b78-cefb-41f7-b7cb-4f4d28de0c4f'],False,False,1024.0,1137.0,"{'source': 'Wizards of the Coast', 'source_uri': '', 'previewed_at': '2024-07-16'}",,,,['starterdeck'],,"['G', 'W']"
card,faf226fa-ca09-4468-8804-87b2a7de2c66,Bonebind Orator,en,2024-08-02,https://api.scryfall.com/cards/faf226fa-ca09-4468-8804-87b2a7de2c66,https://scryfall.com/card/blb/84/bonebind-orator?utm_source=api,normal,True,highres_scan,"{'small': 'https://cards.scryfall.io/small/front/f/a/faf226fa-ca09-4468-8804-87b2a7de2c66.jpg?1721426343', 'normal': 'https://cards.scryfall.io/normal/front/f/a/faf226fa-ca09-4468-8804-87b2a7de2c66.jpg?1721426343', 'large': 'https://cards.scryfall.io/large/front/f/a/faf226fa-ca09-4468-8804-87b2a7de2c66.jpg?1721426343', 'png': 'https://cards.scryfall.io/png/front/f/a/faf226fa-ca09-4468-8804-87b2a7de2c66.png?1721426343', 'art_crop': 'https://cards.scryfall.io/art_crop/front/f/a/faf226fa-ca09-4468-8804-87b2a7de2c66.jpg?1721426343', 'border_crop': 'https://cards.scryfall.io/border_crop/front/f/a/faf226fa-ca09-4468-8804-87b2a7de2c66.jpg?1721426343'}",{1}{B},2.0,Creature — Squirrel Warlock Bard,"{3}{B}, Exile this card from your graveyard: Return another target creature card from your graveyard to your hand.",['B'],['B'],[],"{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,False,"['nonfoil', 'foil']",False,a2f58272-bba6-439d-871e-7a46686ac018,False,common,0aeebaf5-8c7d-4636-9e82-8c27447861f7,['d84246f9-a536-485f-a21d-a237302ed100'],True,False,11983.0,7918.0,"{'source': 'Wizards of the Coast', 'source_uri': '', 'previewed_at': '2024-07-18'}",2,2,,,,
card,82defb87-237f-4b77-9673-5bf00607148f,Bonecache Overseer,en,2024-08-02,https://api.scryfall.com/cards/82defb87-237f-4b77-9673-5bf00607148f,https://scryfall.com/card/blb/85/bonecache-overseer?utm_source=api,normal,True,highres_scan,"{'small': 'https://cards.scryfall.io/small/front/8/2/82defb87-237f-4b77-9673-5bf00607148f.jpg?1721426349', 'normal': 'https://cards.scryfall.io/normal/front/8/2/82defb87-237f-4b77-9673-5bf00607148f.jpg?1721426349', 'large': 'https://cards.scryfall.io/large/front/8/2/82defb87-237f-4b77-9673-5bf00607148f.jpg?1721426349', 'png': 'https://cards.scryfall.io/png/front/8/2/82defb87-237f-4b77-9673-5bf00607148f.png?1721426349', 'art_crop': 'https://cards.scryfall.io/art_crop/front/8/2/82defb87-237f-4b77-9673-5bf00607148f.jpg?1721426349', 'border_crop': 'https://cards.scryfall.io/border_crop/front/8/2/82defb87-237f-4b77-9673-5bf00607148f.jpg?1721426349'}",{B},1.0,Creature — Squirrel Warlock,"{T}, Pay 1 life: Draw a card. Activate only if three or more cards left your graveyard this turn or if you've sacrificed a Food this turn.",['B'],['B'],[],"{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,False,"['nonfoil', 'foil']",False,a2f58272-bba6-439d-871e-7a46686ac018,False,uncommon,0aeebaf5-8c7d-4636-9e82-8c27447861f7,['81c5ec23-220b-4efa-b7df-9e49dd371e8d'],True,False,9582.0,6196.0,"{'source': 'Wizards of the Coast', 'source_uri': '', 'previewed_at': '2024-07-11'}",1,1,,,,
card,e200b8bf-f2f3-4157-8e04-02baf07a963e,Brambleguard Captain,en,2024-08-02,https://api.scryfall.com/cards/e200b8bf-f2f3-4157-8e04-02baf07a963e,https://scryfall.com/card/blb/127/brambleguard-captain?utm_source=api,normal,True,highres_scan,"{'small': 'https://cards.scryfall.io/small/front/e/2/e200b8bf-f2f3-4157-8e04-02baf07a963e.jpg?1721426582', 'normal': 'https://cards.scryfall.io/normal/front/e/2/e200b8bf-f2f3-4157-8e04-02baf07a963e.jpg?1721426582', 'large': 'https://cards.scryfall.io/large/front/e/2/e200b8bf-f2f3-4157-8e04-02baf07a963e.jpg?1721426582', 'png': 'https://cards.scryfall.io/png/front/e/2/e200b8bf-f2f3-4157-8e04-02baf07a963e.png?1721426582', 'art_crop': 'https://cards.scryfall.io/art_crop/front/e/2/e200b8bf-f2f3-4157-8e04-02baf07a963e.jpg?1721426582', 'border_crop': 'https://cards.scryfall.io/border_crop/front/e/2/e200b8bf-f2f3-4157-8e04-02baf07a963e.jpg?1721426582'}",{3}{R},4.0,Creature — Mouse Soldier,"At the beginning of combat on your turn, target creature you control gets +X/+0 until end of turn, where X is this creature's power.",['R'],['R'],[],"{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,False,"['nonfoil', 'foil']",False,a2f58272-bba6-439d-871e-7a46686ac018,False,uncommon,0aeebaf5-8c7d-4636-9e82-8c27447861f7,['25fbebee-23a4-4431-bd63-14ec82f3c2b9'],True,False,11911.0,,"{'source': 'NicolaiBolas', 'source_uri': 'https://www.youtube.com/watch?v=-OjO2cnxP_Y', 'previewed_at': '2024-07-10'}",2,3,,,,
